Date,Value,source,feature_code,description
2022-08-17,13.75,bcb,SELIC,Taxa Selic
2022-08-17,615.0,yahoo,MILHO_US,Milho EUA (Futuros)
2022-08-17,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-08-17,5.1417388916015625,yahoo,DOLAR,Dólar/Real
2022-08-17,1475.25,yahoo,SOJA_US,Soja EUA (Futuros)
2022-08-18,619.75,yahoo,MILHO_US,Milho EUA (Futuros)
2022-08-18,1495.5,yahoo,SOJA_US,Soja EUA (Futuros)
2022-08-18,5.164999961853027,yahoo,DOLAR,Dólar/Real
2022-08-18,13.75,bcb,SELIC,Taxa Selic
2022-08-18,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-08-18,343625.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-08-19,341910.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-08-19,13.75,bcb,SELIC,Taxa Selic
2022-08-19,5.166999816894531,yahoo,DOLAR,Dólar/Real
2022-08-19,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-08-19,1488.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-08-19,626.0,yahoo,MILHO_US,Milho EUA (Futuros)
2022-08-20,13.75,bcb,SELIC,Taxa Selic
2022-08-21,13.75,bcb,SELIC,Taxa Selic
2022-08-22,633.5,yahoo,MILHO_US,Milho EUA (Futuros)
2022-08-22,341119.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-08-22,13.75,bcb,SELIC,Taxa Selic
2022-08-22,5.168399810791016,yahoo,DOLAR,Dólar/Real
2022-08-22,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-08-22,1527.0,yahoo,SOJA_US,Soja EUA (Futuros)
2022-08-23,660.0,yahoo,MILHO_US,Milho EUA (Futuros)
2022-08-23,13.75,bcb,SELIC,Taxa Selic
2022-08-23,1566.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-08-23,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-08-23,5.156099796295166,yahoo,DOLAR,Dólar/Real
2022-08-23,341692.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-08-24,1560.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-08-24,5.103499889373779,yahoo,DOLAR,Dólar/Real
2022-08-24,13.75,bcb,SELIC,Taxa Selic
2022-08-24,340802.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-08-24,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-08-24,665.75,yahoo,MILHO_US,Milho EUA (Futuros)
2022-08-25,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-08-25,13.75,bcb,SELIC,Taxa Selic
2022-08-25,1552.5,yahoo,SOJA_US,Soja EUA (Futuros)
2022-08-25,657.5,yahoo,MILHO_US,Milho EUA (Futuros)
2022-08-25,341247.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-08-25,5.110099792480469,yahoo,DOLAR,Dólar/Real
2022-08-26,1605.25,yahoo,SOJA_US,Soja EUA (Futuros)
2022-08-26,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-08-26,13.75,bcb,SELIC,Taxa Selic
2022-08-26,340976.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-08-26,5.108699798583984,yahoo,DOLAR,Dólar/Real
2022-08-26,668.75,yahoo,MILHO_US,Milho EUA (Futuros)
2022-08-27,13.75,bcb,SELIC,Taxa Selic
2022-08-28,13.75,bcb,SELIC,Taxa Selic
2022-08-29,5.0625,yahoo,DOLAR,Dólar/Real
2022-08-29,13.75,bcb,SELIC,Taxa Selic
2022-08-29,340199.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-08-29,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-08-29,1534.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-08-29,683.75,yahoo,MILHO_US,Milho EUA (Futuros)
2022-08-30,13.75,bcb,SELIC,Taxa Selic
2022-08-30,679.75,yahoo,MILHO_US,Milho EUA (Futuros)
2022-08-30,5.027200222015381,yahoo,DOLAR,Dólar/Real
2022-08-30,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-08-30,339552.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-08-30,1513.0,yahoo,SOJA_US,Soja EUA (Futuros)
2022-08-31,339664.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-08-31,13.75,bcb,SELIC,Taxa Selic
2022-08-31,1507.5,yahoo,SOJA_US,Soja EUA (Futuros)
2022-08-31,673.75,yahoo,MILHO_US,Milho EUA (Futuros)
2022-08-31,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-08-31,5.1219000816345215,yahoo,DOLAR,Dólar/Real
2022-09-01,658.25,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-01,28544.0,bcb,MILHO_BR,Milho Brasil - Preço Médio Atacado
2022-09-01,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-01,338105.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-01,37207.0,bcb,FRETES,Índice de Fretes
2022-09-01,-32514875.0,bcb,CDS,Brazil CDS 5Y
2022-09-01,2548.4,bcb,BALANCA_COMERCIAL,Balança Comercial
2022-09-01,9156.1,bcb,INVESTIMENTO_ESTRANGEIRO,Investimento Estrangeiro
2022-09-01,-1.22,bcb,DIVIDA_PUBLICA,Dívida Pública
2022-09-01,857936.1,bcb,PIB_BR,PIB Brasil
2022-09-01,5.181700229644775,yahoo,DOLAR,Dólar/Real
2022-09-01,2114.0,bcb,ENERGIA,Energia Elétrica
2022-09-01,1472.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-01,13.75,bcb,SELIC,Taxa Selic
2022-09-02,5.2403998374938965,yahoo,DOLAR,Dólar/Real
2022-09-02,13.75,bcb,SELIC,Taxa Selic
2022-09-02,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-02,669.0,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-02,339056.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-02,1510.5,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-03,13.75,bcb,SELIC,Taxa Selic
2022-09-04,13.75,bcb,SELIC,Taxa Selic
2022-09-05,5.171000003814697,yahoo,DOLAR,Dólar/Real
2022-09-05,338721.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-05,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-05,13.75,bcb,SELIC,Taxa Selic
2022-09-06,13.75,bcb,SELIC,Taxa Selic
2022-09-06,1490.0,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-06,680.75,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-06,337635.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-06,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-06,5.153900146484375,yahoo,DOLAR,Dólar/Real
2022-09-07,5.247200012207031,yahoo,DOLAR,Dólar/Real
2022-09-07,1466.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-07,676.75,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-07,13.75,bcb,SELIC,Taxa Selic
2022-09-08,674.5,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-08,337773.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-08,5.246699810028076,yahoo,DOLAR,Dólar/Real
2022-09-08,13.75,bcb,SELIC,Taxa Selic
2022-09-08,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-08,1470.5,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-09,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-09,698.5,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-09,13.75,bcb,SELIC,Taxa Selic
2022-09-09,5.2133002281188965,yahoo,DOLAR,Dólar/Real
2022-09-09,1489.25,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-09,338211.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-10,13.75,bcb,SELIC,Taxa Selic
2022-09-11,13.75,bcb,SELIC,Taxa Selic
2022-09-12,1549.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-12,5.146299839019775,yahoo,DOLAR,Dólar/Real
2022-09-12,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-12,712.25,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-12,338729.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-12,13.75,bcb,SELIC,Taxa Selic
2022-09-13,1534.25,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-13,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-13,13.75,bcb,SELIC,Taxa Selic
2022-09-13,336480.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-13,709.0,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-13,5.0920000076293945,yahoo,DOLAR,Dólar/Real
2022-09-14,336337.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-14,709.0,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-14,5.189799785614014,yahoo,DOLAR,Dólar/Real
2022-09-14,13.75,bcb,SELIC,Taxa Selic
2022-09-14,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-14,1503.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-15,5.162700176239014,yahoo,DOLAR,Dólar/Real
2022-09-15,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-15,1451.5,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-15,677.5,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-15,335580.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-15,13.75,bcb,SELIC,Taxa Selic
2022-09-16,335475.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-16,1448.5,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-16,677.25,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-16,13.75,bcb,SELIC,Taxa Selic
2022-09-16,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-16,5.246099948883057,yahoo,DOLAR,Dólar/Real
2022-09-17,13.75,bcb,SELIC,Taxa Selic
2022-09-18,13.75,bcb,SELIC,Taxa Selic
2022-09-19,678.25,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-19,1461.25,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-19,13.75,bcb,SELIC,Taxa Selic
2022-09-19,335165.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-19,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-19,5.250699996948242,yahoo,DOLAR,Dólar/Real
2022-09-20,13.75,bcb,SELIC,Taxa Selic
2022-09-20,692.0,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-20,334316.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-20,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-20,5.170899868011475,yahoo,DOLAR,Dólar/Real
2022-09-20,1478.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-21,333873.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-21,5.141499996185303,yahoo,DOLAR,Dólar/Real
2022-09-21,685.5,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-21,1461.25,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-21,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-21,13.75,bcb,SELIC,Taxa Selic
2022-09-22,13.75,bcb,SELIC,Taxa Selic
2022-09-22,332451.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-22,5.170400142669678,yahoo,DOLAR,Dólar/Real
2022-09-22,688.25,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-22,1457.0,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-22,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-23,676.75,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-23,1425.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-23,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-23,330782.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-23,5.115499973297119,yahoo,DOLAR,Dólar/Real
2022-09-23,13.75,bcb,SELIC,Taxa Selic
2022-09-24,13.75,bcb,SELIC,Taxa Selic
2022-09-25,13.75,bcb,SELIC,Taxa Selic
2022-09-26,329493.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-26,13.75,bcb,SELIC,Taxa Selic
2022-09-26,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-26,1411.25,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-26,666.25,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-26,5.258800029754639,yahoo,DOLAR,Dólar/Real
2022-09-27,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-27,326079.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-27,667.5,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-27,5.389400005340576,yahoo,DOLAR,Dólar/Real
2022-09-27,13.75,bcb,SELIC,Taxa Selic
2022-09-27,1408.0,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-28,1408.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-28,5.3780999183654785,yahoo,DOLAR,Dólar/Real
2022-09-28,13.75,bcb,SELIC,Taxa Selic
2022-09-28,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-28,327876.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-28,670.5,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-29,1410.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-29,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-29,13.75,bcb,SELIC,Taxa Selic
2022-09-29,327403.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-29,5.374199867248535,yahoo,DOLAR,Dólar/Real
2022-09-29,669.5,yahoo,MILHO_US,Milho EUA (Futuros)
2022-09-30,13.75,bcb,SELIC,Taxa Selic
2022-09-30,327580.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-09-30,5.396200180053711,yahoo,DOLAR,Dólar/Real
2022-09-30,1364.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-09-30,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-09-30,677.5,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-01,880717.2,bcb,PIB_BR,PIB Brasil
2022-10-01,31470.0,bcb,FRETES,Índice de Fretes
2022-10-01,4455.0,bcb,INVESTIMENTO_ESTRANGEIRO,Investimento Estrangeiro
2022-10-01,2568.0,bcb,BALANCA_COMERCIAL,Balança Comercial
2022-10-01,2079.0,bcb,ENERGIA,Energia Elétrica
2022-10-01,-0.69,bcb,DIVIDA_PUBLICA,Dívida Pública
2022-10-01,-33157869.0,bcb,CDS,Brazil CDS 5Y
2022-10-01,13.75,bcb,SELIC,Taxa Selic
2022-10-01,42766.0,bcb,MILHO_BR,Milho Brasil - Preço Médio Atacado
2022-10-02,13.75,bcb,SELIC,Taxa Selic
2022-10-03,680.75,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-03,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-03,1374.0,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-03,5.414299964904785,yahoo,DOLAR,Dólar/Real
2022-10-03,13.75,bcb,SELIC,Taxa Selic
2022-10-03,329061.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-04,330049.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-04,1383.5,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-04,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-04,13.75,bcb,SELIC,Taxa Selic
2022-10-04,5.16349983215332,yahoo,DOLAR,Dólar/Real
2022-10-04,683.0,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-05,5.17579984664917,yahoo,DOLAR,Dólar/Real
2022-10-05,684.0,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-05,1369.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-05,13.75,bcb,SELIC,Taxa Selic
2022-10-05,328456.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-05,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-06,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-06,13.75,bcb,SELIC,Taxa Selic
2022-10-06,675.5,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-06,327657.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-06,1358.0,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-06,5.195199966430664,yahoo,DOLAR,Dólar/Real
2022-10-07,1367.0,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-07,683.25,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-07,326820.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-07,13.75,bcb,SELIC,Taxa Selic
2022-10-07,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-07,5.220099925994873,yahoo,DOLAR,Dólar/Real
2022-10-08,13.75,bcb,SELIC,Taxa Selic
2022-10-09,13.75,bcb,SELIC,Taxa Selic
2022-10-10,5.198400020599365,yahoo,DOLAR,Dólar/Real
2022-10-10,13.75,bcb,SELIC,Taxa Selic
2022-10-10,326282.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-10,1374.0,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-10,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-10,698.25,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-11,1376.25,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-11,693.0,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-11,13.75,bcb,SELIC,Taxa Selic
2022-10-11,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-11,5.186800003051758,yahoo,DOLAR,Dólar/Real
2022-10-11,326330.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-12,1396.0,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-12,693.0,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-12,5.292099952697754,yahoo,DOLAR,Dólar/Real
2022-10-12,13.75,bcb,SELIC,Taxa Selic
2022-10-13,13.75,bcb,SELIC,Taxa Selic
2022-10-13,1395.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-13,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-13,325463.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-13,697.75,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-13,5.291500091552734,yahoo,DOLAR,Dólar/Real
2022-10-14,5.259799957275391,yahoo,DOLAR,Dólar/Real
2022-10-14,13.75,bcb,SELIC,Taxa Selic
2022-10-14,325024.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-14,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-14,689.75,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-14,1383.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-15,13.75,bcb,SELIC,Taxa Selic
2022-10-16,13.75,bcb,SELIC,Taxa Selic
2022-10-17,326024.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-17,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-17,683.5,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-17,1385.25,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-17,5.327400207519531,yahoo,DOLAR,Dólar/Real
2022-10-17,13.75,bcb,SELIC,Taxa Selic
2022-10-18,5.2773590087890625,yahoo,DOLAR,Dólar/Real
2022-10-18,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-18,1372.0,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-18,13.75,bcb,SELIC,Taxa Selic
2022-10-18,681.0,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-18,325849.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-19,1372.5,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-19,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-19,678.25,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-19,324717.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-19,5.239799976348877,yahoo,DOLAR,Dólar/Real
2022-10-19,13.75,bcb,SELIC,Taxa Selic
2022-10-20,5.269199848175049,yahoo,DOLAR,Dólar/Real
2022-10-20,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-20,1391.5,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-20,324352.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-20,13.75,bcb,SELIC,Taxa Selic
2022-10-20,684.0,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-21,1395.5,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-21,13.75,bcb,SELIC,Taxa Selic
2022-10-21,323490.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-21,684.25,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-21,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-21,5.216599941253662,yahoo,DOLAR,Dólar/Real
2022-10-22,13.75,bcb,SELIC,Taxa Selic
2022-10-23,13.75,bcb,SELIC,Taxa Selic
2022-10-24,323706.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-24,5.163400173187256,yahoo,DOLAR,Dólar/Real
2022-10-24,681.5,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-24,13.75,bcb,SELIC,Taxa Selic
2022-10-24,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-24,1372.0,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-25,1382.0,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-25,13.75,bcb,SELIC,Taxa Selic
2022-10-25,325092.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-25,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-25,5.30620002746582,yahoo,DOLAR,Dólar/Real
2022-10-25,686.25,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-26,5.315199851989746,yahoo,DOLAR,Dólar/Real
2022-10-26,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-26,326321.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-26,685.0,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-26,1381.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-26,13.75,bcb,SELIC,Taxa Selic
2022-10-27,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-27,5.383900165557861,yahoo,DOLAR,Dólar/Real
2022-10-27,326940.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-27,682.25,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-27,1382.25,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-27,13.75,bcb,SELIC,Taxa Selic
2022-10-28,13.75,bcb,SELIC,Taxa Selic
2022-10-28,680.75,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-28,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-10-28,1387.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-28,5.339200019836426,yahoo,DOLAR,Dólar/Real
2022-10-28,326356.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-29,13.75,bcb,SELIC,Taxa Selic
2022-10-30,13.75,bcb,SELIC,Taxa Selic
2022-10-31,325546.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-10-31,13.75,bcb,SELIC,Taxa Selic
2022-10-31,1407.0,yahoo,SOJA_US,Soja EUA (Futuros)
2022-10-31,5.28849983215332,yahoo,DOLAR,Dólar/Real
2022-10-31,691.5,yahoo,MILHO_US,Milho EUA (Futuros)
2022-10-31,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-11-01,325556.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-11-01,-1.06,bcb,DIVIDA_PUBLICA,Dívida Pública
2022-11-01,2050.0,bcb,ENERGIA,Energia Elétrica
2022-11-01,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-11-01,5299.9,bcb,BALANCA_COMERCIAL,Balança Comercial
2022-11-01,13.75,bcb,SELIC,Taxa Selic
2022-11-01,33177.0,bcb,FRETES,Índice de Fretes
2022-11-01,697.75,yahoo,MILHO_US,Milho EUA (Futuros)
2022-11-01,29222617.0,bcb,CDS,Brazil CDS 5Y
2022-11-01,5.178800106048584,yahoo,DOLAR,Dólar/Real
2022-11-01,43437.0,bcb,MILHO_BR,Milho Brasil - Preço Médio Atacado
2022-11-01,6543.8,bcb,INVESTIMENTO_ESTRANGEIRO,Investimento Estrangeiro
2022-11-01,880759.0,bcb,PIB_BR,PIB Brasil
2022-11-01,1435.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-11-02,687.5,yahoo,MILHO_US,Milho EUA (Futuros)
2022-11-02,13.75,bcb,SELIC,Taxa Selic
2022-11-02,5.142399787902832,yahoo,DOLAR,Dólar/Real
2022-11-02,1440.0,yahoo,SOJA_US,Soja EUA (Futuros)
2022-11-03,5.142600059509277,yahoo,DOLAR,Dólar/Real
2022-11-03,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-11-03,1426.75,yahoo,SOJA_US,Soja EUA (Futuros)
2022-11-03,679.25,yahoo,MILHO_US,Milho EUA (Futuros)
2022-11-03,323575.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-11-03,13.75,bcb,SELIC,Taxa Selic
2022-11-04,1451.5,yahoo,SOJA_US,Soja EUA (Futuros)
2022-11-04,5.1149001121521,yahoo,DOLAR,Dólar/Real
2022-11-04,324652.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-11-04,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-11-04,13.75,bcb,SELIC,Taxa Selic
2022-11-04,681.0,yahoo,MILHO_US,Milho EUA (Futuros)
2022-11-05,13.75,bcb,SELIC,Taxa Selic
2022-11-06,13.75,bcb,SELIC,Taxa Selic
2022-11-07,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-11-07,1440.0,yahoo,SOJA_US,Soja EUA (Futuros)
2022-11-07,325102.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-11-07,13.75,bcb,SELIC,Taxa Selic
2022-11-07,5.078132152557373,yahoo,DOLAR,Dólar/Real
2022-11-07,675.75,yahoo,MILHO_US,Milho EUA (Futuros)
2022-11-08,667.5,yahoo,MILHO_US,Milho EUA (Futuros)
2022-11-08,0.050788,bcb,DI_FUTURO,Taxa DI-Over
2022-11-08,325871.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2022-11-08,13.75,bcb,SELIC,Taxa Selic
