Date,Value,feature_code,source,description
2023-08-23,-26926723.47826087,CDS,bcb,Brazil CDS 5Y
2023-08-23,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-08-23,0.4321739130434782,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-08-23,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-08-23,4.937099933624268,DOLAR,yahoo,Dólar/Real
2023-08-23,2175.260869565217,ENERGIA,bcb,Energia Elétrica
2023-08-23,42252.260869565216,FRETES,bcb,Índice de Fretes
2023-08-23,6050.078260869565,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-08-23,29603.304347826088,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-08-23,476.25,MILHO_US,yahoo,Milho EUA (Futuros)
2023-08-23,921322.7434782608,PIB_BR,bcb,PIB Brasil
2023-08-23,342732.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-08-23,13.25,SELIC,bcb,Taxa Selic
2023-08-23,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-08-23,1359.5,SOJA_US,yahoo,Soja EUA (Futuros)
2023-08-24,8571.182608695652,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-08-24,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-08-24,-26867000.69565217,CDS,bcb,Brazil CDS 5Y
2023-08-24,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-08-24,0.4404347826086956,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-08-24,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-08-24,4.855100154876709,DOLAR,yahoo,Dólar/Real
2023-08-24,2171.6521739130435,ENERGIA,bcb,Energia Elétrica
2023-08-24,42180.65217391304,FRETES,bcb,Índice de Fretes
2023-08-24,6007.495652173913,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-08-24,29294.260869565216,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-08-24,472.25,MILHO_US,yahoo,Milho EUA (Futuros)
2023-08-24,920601.408695652,PIB_BR,bcb,PIB Brasil
2023-08-24,342515.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-08-24,13.25,SELIC,bcb,Taxa Selic
2023-08-24,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-08-24,1365.75,SOJA_US,yahoo,Soja EUA (Futuros)
2023-08-25,8555.352173913045,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-08-25,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-08-25,-26807277.91304348,CDS,bcb,Brazil CDS 5Y
2023-08-25,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-08-25,0.448695652173913,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-08-25,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-08-25,4.880300045013428,DOLAR,yahoo,Dólar/Real
2023-08-25,2168.043478260869,ENERGIA,bcb,Energia Elétrica
2023-08-25,42109.04347826087,FRETES,bcb,Índice de Fretes
2023-08-25,5964.913043478261,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-08-25,28985.217391304348,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-08-25,470.75,MILHO_US,yahoo,Milho EUA (Futuros)
2023-08-25,919880.0739130436,PIB_BR,bcb,PIB Brasil
2023-08-25,341798.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-08-25,13.25,SELIC,bcb,Taxa Selic
2023-08-25,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-08-25,1381.0,SOJA_US,yahoo,Soja EUA (Futuros)
2023-08-28,8539.521739130436,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-08-28,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-08-28,-26747555.13043478,CDS,bcb,Brazil CDS 5Y
2023-08-28,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-08-28,0.4569565217391304,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-08-28,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-08-28,4.870399951934815,DOLAR,yahoo,Dólar/Real
2023-08-28,2164.4347826086955,ENERGIA,bcb,Energia Elétrica
2023-08-28,42037.434782608696,FRETES,bcb,Índice de Fretes
2023-08-28,5922.330434782609,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-08-28,28676.17391304348,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-08-28,478.5,MILHO_US,yahoo,Milho EUA (Futuros)
2023-08-28,919158.7391304348,PIB_BR,bcb,PIB Brasil
2023-08-28,342218.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-08-28,13.25,SELIC,bcb,Taxa Selic
2023-08-28,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-08-28,1395.25,SOJA_US,yahoo,Soja EUA (Futuros)
2023-08-29,8523.691304347827,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-08-29,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-08-29,-26687832.34782609,CDS,bcb,Brazil CDS 5Y
2023-08-29,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-08-29,0.4652173913043478,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-08-29,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-08-29,4.872600078582764,DOLAR,yahoo,Dólar/Real
2023-08-29,2160.826086956521,ENERGIA,bcb,Energia Elétrica
2023-08-29,41965.82608695652,FRETES,bcb,Índice de Fretes
2023-08-29,5879.747826086957,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-08-29,28367.130434782608,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-08-29,469.5,MILHO_US,yahoo,Milho EUA (Futuros)
2023-08-29,918437.404347826,PIB_BR,bcb,PIB Brasil
2023-08-29,343332.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-08-29,13.25,SELIC,bcb,Taxa Selic
2023-08-29,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-08-29,1382.0,SOJA_US,yahoo,Soja EUA (Futuros)
2023-08-30,8507.860869565218,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-08-30,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-08-30,-26628109.56521739,CDS,bcb,Brazil CDS 5Y
2023-08-30,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-08-30,0.4734782608695652,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-08-30,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-08-30,4.85129976272583,DOLAR,yahoo,Dólar/Real
2023-08-30,2157.217391304348,ENERGIA,bcb,Energia Elétrica
2023-08-30,41894.21739130435,FRETES,bcb,Índice de Fretes
2023-08-30,5837.165217391304,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-08-30,28058.08695652174,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-08-30,461.75,MILHO_US,yahoo,Milho EUA (Futuros)
2023-08-30,917716.0695652174,PIB_BR,bcb,PIB Brasil
2023-08-30,344172.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-08-30,13.25,SELIC,bcb,Taxa Selic
2023-08-30,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-08-30,1381.25,SOJA_US,yahoo,Soja EUA (Futuros)
2023-08-31,8492.03043478261,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-08-31,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-08-31,-26568386.78260869,CDS,bcb,Brazil CDS 5Y
2023-08-31,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-08-31,0.4817391304347825,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-08-31,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-08-31,4.888400077819824,DOLAR,yahoo,Dólar/Real
2023-08-31,2153.608695652174,ENERGIA,bcb,Energia Elétrica
2023-08-31,41822.608695652176,FRETES,bcb,Índice de Fretes
2023-08-31,5794.582608695652,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-08-31,27749.04347826087,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-08-31,461.0,MILHO_US,yahoo,Milho EUA (Futuros)
2023-08-31,916994.7347826088,PIB_BR,bcb,PIB Brasil
2023-08-31,344177.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-08-31,13.25,SELIC,bcb,Taxa Selic
2023-08-31,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-08-31,1360.0,SOJA_US,yahoo,Soja EUA (Futuros)
2023-09-01,8476.2,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-09-01,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-09-01,-26508664.0,CDS,bcb,Brazil CDS 5Y
2023-09-01,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-09-01,0.49,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-09-01,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-09-01,4.953800201416016,DOLAR,yahoo,Dólar/Real
2023-09-01,2150.0,ENERGIA,bcb,Energia Elétrica
2023-09-01,41751.0,FRETES,bcb,Índice de Fretes
2023-09-01,5752.0,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-09-01,27440.0,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-09-01,464.75,MILHO_US,yahoo,Milho EUA (Futuros)
2023-09-01,916273.4,PIB_BR,bcb,PIB Brasil
2023-09-01,343702.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-09-01,13.25,SELIC,bcb,Taxa Selic
2023-09-01,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-09-01,1356.25,SOJA_US,yahoo,Soja EUA (Futuros)
2023-09-04,8465.111627906977,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-09-04,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-09-04,-26114480.81395349,CDS,bcb,Brazil CDS 5Y
2023-09-04,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-09-04,0.4876744186046511,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-09-04,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-09-04,4.97629976272583,DOLAR,yahoo,Dólar/Real
2023-09-04,2148.8372093023254,ENERGIA,bcb,Energia Elétrica
2023-09-04,41732.44186046512,FRETES,bcb,Índice de Fretes
2023-09-04,5773.306976744186,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-09-04,27361.58139534884,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-09-04,467.875,MILHO_US,yahoo,Milho EUA (Futuros)
2023-09-04,917330.2837209302,PIB_BR,bcb,PIB Brasil
2023-09-04,343711.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-09-04,13.25,SELIC,bcb,Taxa Selic
2023-09-04,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-09-04,1352.625,SOJA_US,yahoo,Soja EUA (Futuros)
2023-09-05,8454.023255813954,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-09-05,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-09-05,-25720297.62790697,CDS,bcb,Brazil CDS 5Y
2023-09-05,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-09-05,0.4853488372093023,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-09-05,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-09-05,4.936200141906738,DOLAR,yahoo,Dólar/Real
2023-09-05,2147.6744186046512,ENERGIA,bcb,Energia Elétrica
2023-09-05,41713.88372093023,FRETES,bcb,Índice de Fretes
2023-09-05,5794.613953488372,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-09-05,27283.16279069768,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-09-05,471.0,MILHO_US,yahoo,Milho EUA (Futuros)
2023-09-05,918387.1674418604,PIB_BR,bcb,PIB Brasil
2023-09-05,342614.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-09-05,13.25,SELIC,bcb,Taxa Selic
2023-09-05,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-09-05,1349.0,SOJA_US,yahoo,Soja EUA (Futuros)
2023-09-06,8442.93488372093,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-09-06,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-09-06,-25326114.441860463,CDS,bcb,Brazil CDS 5Y
2023-09-06,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-09-06,0.4830232558139535,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-09-06,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-09-06,4.966700077056885,DOLAR,yahoo,Dólar/Real
2023-09-06,2146.5116279069766,ENERGIA,bcb,Energia Elétrica
2023-09-06,41695.32558139535,FRETES,bcb,Índice de Fretes
2023-09-06,5815.920930232558,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-09-06,27204.74418604651,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-09-06,471.5,MILHO_US,yahoo,Milho EUA (Futuros)
2023-09-06,919444.0511627909,PIB_BR,bcb,PIB Brasil
2023-09-06,341781.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-09-06,13.25,SELIC,bcb,Taxa Selic
2023-09-06,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-09-06,1360.25,SOJA_US,yahoo,Soja EUA (Futuros)
2023-09-07,8431.846511627908,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-09-07,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-09-07,-24931931.25581396,CDS,bcb,Brazil CDS 5Y
2023-09-07,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-09-07,0.4806976744186046,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-09-07,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-09-07,4.977000236511231,DOLAR,yahoo,Dólar/Real
2023-09-07,2145.3488372093025,ENERGIA,bcb,Energia Elétrica
2023-09-07,41676.76744186047,FRETES,bcb,Índice de Fretes
2023-09-07,5837.227906976744,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-09-07,27126.325581395347,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-09-07,470.75,MILHO_US,yahoo,Milho EUA (Futuros)
2023-09-07,920500.9348837208,PIB_BR,bcb,PIB Brasil
2023-09-07,342152.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-09-07,13.25,SELIC,bcb,Taxa Selic
2023-09-07,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-09-07,1345.0,SOJA_US,yahoo,Soja EUA (Futuros)
2023-09-08,8420.758139534884,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-09-08,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-09-08,-24537748.06976744,CDS,bcb,Brazil CDS 5Y
2023-09-08,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-09-08,0.4783720930232558,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-09-08,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-09-08,4.976099967956543,DOLAR,yahoo,Dólar/Real
2023-09-08,2144.186046511628,ENERGIA,bcb,Energia Elétrica
2023-09-08,41658.20930232558,FRETES,bcb,Índice de Fretes
2023-09-08,5858.53488372093,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-09-08,27047.906976744187,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-09-08,468.5,MILHO_US,yahoo,Milho EUA (Futuros)
2023-09-08,921557.8186046513,PIB_BR,bcb,PIB Brasil
2023-09-08,342523.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-09-08,13.25,SELIC,bcb,Taxa Selic
2023-09-08,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-09-08,1349.5,SOJA_US,yahoo,Soja EUA (Futuros)
2023-09-11,8409.669767441861,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-09-11,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-09-11,-24143564.88372093,CDS,bcb,Brazil CDS 5Y
2023-09-11,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-09-11,0.4760465116279069,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-09-11,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-09-11,4.982999801635742,DOLAR,yahoo,Dólar/Real
2023-09-11,2143.0232558139537,ENERGIA,bcb,Energia Elétrica
2023-09-11,41639.651162790695,FRETES,bcb,Índice de Fretes
2023-09-11,5879.841860465116,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-09-11,26969.488372093023,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-09-11,471.25,MILHO_US,yahoo,Milho EUA (Futuros)
2023-09-11,922614.7023255816,PIB_BR,bcb,PIB Brasil
2023-09-11,342517.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-09-11,13.25,SELIC,bcb,Taxa Selic
2023-09-11,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-09-11,1352.5,SOJA_US,yahoo,Soja EUA (Futuros)
2023-09-12,8398.581395348838,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-09-12,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-09-12,-23749381.69767442,CDS,bcb,Brazil CDS 5Y
2023-09-12,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-09-12,0.4737209302325581,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-09-12,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-09-12,4.929399967193604,DOLAR,yahoo,Dólar/Real
2023-09-12,2141.860465116279,ENERGIA,bcb,Energia Elétrica
2023-09-12,41621.09302325582,FRETES,bcb,Índice de Fretes
2023-09-12,5901.148837209303,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-09-12,26891.06976744186,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-09-12,463.25,MILHO_US,yahoo,Milho EUA (Futuros)
2023-09-12,923671.5860465117,PIB_BR,bcb,PIB Brasil
2023-09-12,342367.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-09-12,13.25,SELIC,bcb,Taxa Selic
2023-09-12,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-09-12,1331.75,SOJA_US,yahoo,Soja EUA (Futuros)
2023-09-13,8387.493023255814,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-09-13,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-09-13,-23355198.511627905,CDS,bcb,Brazil CDS 5Y
2023-09-13,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-09-13,0.4713953488372093,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-09-13,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-09-13,4.946599960327148,DOLAR,yahoo,Dólar/Real
2023-09-13,2140.6976744186045,ENERGIA,bcb,Energia Elétrica
2023-09-13,41602.53488372093,FRETES,bcb,Índice de Fretes
2023-09-13,5922.455813953488,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-09-13,26812.6511627907,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-09-13,464.0,MILHO_US,yahoo,Milho EUA (Futuros)
2023-09-13,924728.469767442,PIB_BR,bcb,PIB Brasil
2023-09-13,342464.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-09-13,13.25,SELIC,bcb,Taxa Selic
2023-09-13,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-09-13,1336.0,SOJA_US,yahoo,Soja EUA (Futuros)
2023-09-14,8376.404651162791,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-09-14,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-09-14,-22961015.3255814,CDS,bcb,Brazil CDS 5Y
2023-09-14,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-09-14,0.4690697674418604,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-09-14,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-09-14,4.91540002822876,DOLAR,yahoo,Dólar/Real
2023-09-14,2139.5348837209303,ENERGIA,bcb,Energia Elétrica
2023-09-14,41583.976744186046,FRETES,bcb,Índice de Fretes
2023-09-14,5943.762790697674,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-09-14,26734.23255813953,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-09-14,462.5,MILHO_US,yahoo,Milho EUA (Futuros)
2023-09-14,925785.3534883722,PIB_BR,bcb,PIB Brasil
2023-09-14,342713.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-09-14,13.25,SELIC,bcb,Taxa Selic
2023-09-14,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-09-14,1343.75,SOJA_US,yahoo,Soja EUA (Futuros)
2023-09-15,8365.316279069768,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-09-15,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-09-15,-22566832.139534883,CDS,bcb,Brazil CDS 5Y
2023-09-15,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-09-15,0.4667441860465116,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-09-15,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-09-15,4.868199825286865,DOLAR,yahoo,Dólar/Real
2023-09-15,2138.372093023256,ENERGIA,bcb,Energia Elétrica
2023-09-15,41565.41860465116,FRETES,bcb,Índice de Fretes
2023-09-15,5965.069767441861,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-09-15,26655.81395348837,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-09-15,476.25,MILHO_US,yahoo,Milho EUA (Futuros)
2023-09-15,926842.2372093024,PIB_BR,bcb,PIB Brasil
2023-09-15,342200.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-09-15,13.25,SELIC,bcb,Taxa Selic
2023-09-15,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-09-15,1340.25,SOJA_US,yahoo,Soja EUA (Futuros)
2023-09-18,8354.227906976745,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-09-18,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-09-18,-22172648.95348837,CDS,bcb,Brazil CDS 5Y
2023-09-18,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-09-18,0.4644186046511628,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-09-18,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-09-18,4.867000102996826,DOLAR,yahoo,Dólar/Real
2023-09-18,2137.2093023255816,ENERGIA,bcb,Energia Elétrica
2023-09-18,41546.86046511628,FRETES,bcb,Índice de Fretes
2023-09-18,5986.376744186046,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-09-18,26577.39534883721,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-09-18,471.5,MILHO_US,yahoo,Milho EUA (Futuros)
2023-09-18,927899.1209302326,PIB_BR,bcb,PIB Brasil
2023-09-18,342083.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-09-18,13.25,SELIC,bcb,Taxa Selic
2023-09-18,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-09-18,1316.75,SOJA_US,yahoo,Soja EUA (Futuros)
2023-09-19,8343.139534883721,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-09-19,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-09-19,-21778465.76744186,CDS,bcb,Brazil CDS 5Y
2023-09-19,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-09-19,0.462093023255814,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-09-19,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-09-19,4.853700160980225,DOLAR,yahoo,Dólar/Real
2023-09-19,2136.046511627907,ENERGIA,bcb,Energia Elétrica
2023-09-19,41528.3023255814,FRETES,bcb,Índice de Fretes
2023-09-19,6007.683720930232,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-09-19,26498.97674418605,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-09-19,476.25,MILHO_US,yahoo,Milho EUA (Futuros)
2023-09-19,928956.0046511628,PIB_BR,bcb,PIB Brasil
2023-09-19,342052.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-09-19,13.25,SELIC,bcb,Taxa Selic
2023-09-19,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-09-19,1315.5,SOJA_US,yahoo,Soja EUA (Futuros)
2023-09-20,8332.051162790698,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-09-20,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-09-20,-21384282.58139535,CDS,bcb,Brazil CDS 5Y
2023-09-20,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-09-20,0.4597674418604651,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-09-20,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2023-09-20,4.865799903869629,DOLAR,yahoo,Dólar/Real
2023-09-20,2134.8837209302324,ENERGIA,bcb,Energia Elétrica
2023-09-20,41509.74418604651,FRETES,bcb,Índice de Fretes
2023-09-20,6028.990697674419,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-09-20,26420.558139534885,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2023-09-20,482.25,MILHO_US,yahoo,Milho EUA (Futuros)
2023-09-20,930012.8883720932,PIB_BR,bcb,PIB Brasil
2023-09-20,342342.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2023-09-20,13.25,SELIC,bcb,Taxa Selic
2023-09-20,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2023-09-20,1320.0,SOJA_US,yahoo,Soja EUA (Futuros)
2023-09-21,8320.962790697675,BALANCA_COMERCIAL,bcb,Balança Comercial
2023-09-21,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2023-09-21,-20990099.39534884,CDS,bcb,Brazil CDS 5Y
2023-09-21,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2023-09-21,0.4574418604651162,DIVIDA_PUBLICA,bcb,Dívida Pública
2023-09-21,0.047279,DI_FUTURO,bcb,Taxa DI-Over
2023-09-21,4.878799915313721,DOLAR,yahoo,Dólar/Real
2023-09-21,2133.720930232558,ENERGIA,bcb,Energia Elétrica
2023-09-21,41491.186046511626,FRETES,bcb,Índice de Fretes
2023-09-21,6050.297674418604,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2023-09-21,26342.13953488372,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
